gameId,teamName,Q,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,points,resultado
22000283,Timberwolves,1,6,23,3,9,6,8,4,8,4,3,3,3,4,21,L
22000283,Timberwolves,2,11,20,6,9,2,4,1,5,8,2,0,6,7,30,L
22000283,Timberwolves,3,7,21,3,9,7,10,3,7,3,3,2,5,5,24,L
22000283,Timberwolves,4,13,23,2,9,8,11,3,8,8,4,2,3,6,36,L
22000283,Warriors,1,8,23,4,10,3,3,6,12,4,2,2,7,9,23,W
22000283,Warriors,2,12,19,4,9,7,8,0,6,11,4,1,3,5,35,W
22000283,Warriors,3,14,23,6,9,3,4,3,10,10,3,1,6,7,37,W
22000283,Warriors,4,11,20,1,6,5,8,2,7,7,2,1,5,7,28,W
22000284,Lakers,1,11,19,5,8,4,5,1,8,6,0,1,3,5,31,L
22000284,Lakers,2,10,24,4,7,3,5,5,11,7,0,0,3,4,27,L
22000284,Lakers,3,9,24,2,7,0,0,4,7,7,1,0,1,5,20,L
22000284,Lakers,4,6,21,1,6,1,2,2,6,5,1,2,4,2,14,L
22000284,Pistons,1,12,24,4,10,6,6,2,8,9,1,0,0,3,34,W
22000284,Pistons,2,8,24,4,10,2,2,2,7,6,1,1,1,6,22,W
22000284,Pistons,3,10,19,3,8,3,3,1,9,5,0,1,2,3,26,W
22000284,Pistons,4,10,20,3,8,2,2,0,9,7,2,0,5,6,25,W
22000285,Clippers,1,6,24,1,9,6,6,3,11,2,3,1,2,4,19,L
22000285,Clippers,2,11,24,5,11,2,2,6,12,7,2,1,3,6,29,L
22000285,Clippers,3,13,22,9,14,5,5,3,11,9,4,2,3,5,40,L
22000285,Clippers,4,6,17,2,8,7,9,1,8,4,2,0,4,5,21,L
22000285,Heat,1,12,24,8,13,1,3,2,15,7,1,0,3,4,33,W
22000285,Heat,2,5,19,1,5,6,6,1,7,4,1,1,3,5,17,W
22000285,Heat,3,8,21,2,7,1,2,2,6,4,2,0,5,4,19,W
22000285,Heat,4,15,26,2,8,4,4,3,9,9,1,0,2,5,36,W
22000286,Suns,1,14,25,4,10,4,5,2,14,11,2,1,2,4,36,W
22000286,Suns,2,7,22,0,5,2,2,4,10,4,2,0,4,5,16,W
22000286,Suns,3,9,16,4,8,11,11,1,10,9,2,0,7,5,33,W
22000286,Suns,4,11,25,3,9,4,5,2,14,10,1,0,1,0,29,W
22000286,Warriors,1,10,26,6,11,3,4,1,8,8,2,0,2,4,29,L
22000286,Warriors,2,8,22,1,8,1,2,5,11,3,2,0,5,2,18,L
22000286,Warriors,3,10,24,2,9,2,2,3,6,5,3,0,4,8,24,L
22000286,Warriors,4,10,27,2,10,0,0,3,11,5,1,1,2,5,22,L
22000287,Rockets,1,7,25,2,16,1,2,4,7,6,2,2,6,2,17,L
22000287,Rockets,2,14,22,2,5,6,6,1,13,5,4,3,2,4,36,L
22000287,Rockets,3,12,21,7,14,2,3,1,7,8,1,0,3,4,33,L
22000287,Rockets,4,5,22,2,12,6,7,4,10,0,1,2,2,2,18,L
22000287,Trail Blazers,1,13,27,4,11,2,2,5,14,4,4,3,3,2,32,W
22000287,Trail Blazers,2,7,22,2,10,2,2,1,7,3,0,0,5,4,18,W
22000287,Trail Blazers,3,10,20,5,8,2,4,1,6,5,1,2,3,3,27,W
22000287,Trail Blazers,4,9,24,6,12,0,0,3,12,4,1,2,4,7,24,W
22000288,Hornets,1,13,23,4,10,2,3,2,6,11,3,0,2,2,32,W
22000288,Hornets,2,12,18,6,11,2,2,1,6,10,2,3,7,3,32,W
22000288,Hornets,3,10,24,4,9,1,2,3,11,8,1,0,3,4,25,W
22000288,Hornets,4,8,20,2,7,1,2,3,10,6,1,2,5,4,19,W
22000288,Pacers,1,10,20,4,9,4,4,2,8,8,1,0,5,6,28,L
22000288,Pacers,2,14,24,3,7,1,2,4,5,10,3,1,4,3,32,L
22000288,Pacers,3,8,21,1,11,3,4,2,10,5,2,1,4,2,20,L
22000288,Pacers,4,10,22,3,8,2,3,1,7,7,1,2,3,2,25,L
22000289,Clippers,1,11,23,2,8,2,2,1,12,5,1,2,3,3,26,W
22000289,Clippers,2,13,24,4,10,6,6,3,10,5,2,1,2,2,36,W
22000289,Clippers,3,11,23,3,9,3,3,2,9,7,2,1,2,4,28,W
22000289,Clippers,4,11,24,4,10,0,0,3,9,8,3,1,4,6,26,W
22000289,Magic,1,8,25,2,7,8,8,3,11,6,2,1,2,3,26,L
22000289,Magic,2,9,21,4,9,0,0,2,7,6,0,1,5,5,22,L
22000289,Magic,3,9,18,3,7,2,3,0,10,5,2,0,4,3,23,L
22000289,Magic,4,6,25,1,10,6,7,7,9,3,2,0,6,1,19,L
22000290,Hawks,1,9,24,4,11,9,10,3,13,5,2,0,2,4,31,W
22000290,Hawks,2,11,21,3,8,5,6,1,7,6,1,3,5,7,30,W
22000290,Hawks,3,9,17,2,4,8,10,2,8,3,1,1,5,8,28,W
22000290,Hawks,4,10,25,3,14,4,8,6,7,2,1,0,1,11,27,W
22000290,Wizards,1,8,25,1,7,5,5,4,12,4,1,1,3,5,22,L
22000290,Wizards,2,11,22,2,4,4,6,3,8,5,4,1,5,7,28,L
22000290,Wizards,3,6,19,2,7,7,11,3,5,2,1,2,2,8,21,L
22000290,Wizards,4,6,19,2,10,15,16,3,9,2,0,0,2,7,29,L
22000291,Cavaliers,1,7,25,1,3,2,2,5,4,2,3,2,1,4,17,L
22000291,Cavaliers,2,6,19,1,7,3,4,3,8,5,2,0,5,3,16,L
22000291,Cavaliers,3,9,22,3,8,1,2,0,11,5,3,3,3,8,22,L
22000291,Cavaliers,4,7,18,3,8,9,10,6,6,3,0,0,5,5,26,L
22000291,Knicks,1,8,20,3,7,0,0,2,12,3,0,2,4,6,19,W
22000291,Knicks,2,11,19,2,9,4,5,1,7,7,5,2,2,5,28,W
22000291,Knicks,3,8,23,2,4,7,8,5,11,5,2,1,5,5,25,W
22000291,Knicks,4,12,18,3,7,3,3,0,3,5,1,1,2,8,30,W
22000292,Kings,1,12,20,7,12,5,6,1,9,11,2,1,4,3,36,W
22000292,Kings,2,11,22,2,8,8,11,4,5,8,2,2,5,5,32,W
22000292,Kings,3,14,25,5,12,3,3,4,6,8,2,0,4,11,36,W
22000292,Kings,4,6,11,2,4,8,11,2,7,4,1,2,9,6,22,W
22000292,Raptors,1,10,22,2,7,2,3,2,5,4,2,1,4,5,24,L
22000292,Raptors,2,10,21,4,6,10,10,2,9,6,3,0,5,9,34,L
22000292,Raptors,3,9,17,3,8,12,15,3,5,2,3,0,4,5,33,L
22000292,Raptors,4,13,26,4,11,3,5,5,4,8,6,1,2,8,33,L
22000293,Bucks,1,8,28,3,12,2,2,5,7,6,2,1,0,2,21,W
22000293,Bucks,2,9,18,2,4,4,8,2,8,6,2,3,8,5,24,W
22000293,Bucks,3,18,28,4,9,4,4,2,10,10,1,1,0,5,44,W
22000293,Bucks,4,13,22,4,10,7,8,3,12,7,0,0,4,7,37,W
22000293,Pelicans,1,12,22,8,13,3,4,3,13,10,0,2,2,2,35,L
22000293,Pelicans,2,12,20,4,8,5,8,1,7,7,6,0,4,6,33,L
22000293,Pelicans,3,12,29,7,16,4,6,6,7,8,0,1,2,3,35,L
22000293,Pelicans,4,9,25,2,11,8,10,2,6,7,1,0,1,5,28,L
22000294,76ers,1,5,22,2,4,13,13,3,11,4,1,0,2,4,25,W
22000294,76ers,2,10,21,0,4,8,10,3,11,3,6,2,4,7,28,W
22000294,76ers,3,13,18,4,5,5,8,1,6,6,2,3,3,3,35,W
22000294,76ers,4,11,26,2,3,6,7,5,11,7,2,1,1,3,30,W
22000294,Timberwolves,1,9,21,1,5,6,7,1,12,4,1,1,3,8,25,L
22000294,Timberwolves,2,8,22,1,11,6,8,2,9,4,1,0,6,6,23,L
22000294,Timberwolves,3,11,19,4,7,0,1,0,5,7,1,1,4,7,26,L
22000294,Timberwolves,4,7,20,4,10,2,2,1,8,5,0,2,5,8,20,L
22000295,Nets,1,15,26,3,8,3,4,3,13,6,2,1,3,7,36,W
22000295,Nets,2,15,26,7,13,3,3,4,9,11,2,1,4,5,40,W
22000295,Nets,3,15,23,3,10,6,6,1,7,8,2,2,2,5,39,W
22000295,Nets,4,12,25,6,14,2,3,2,11,8,1,0,2,8,32,W
22000295,Thunder,1,7,21,5,10,8,10,2,9,5,1,2,3,4,27,L
22000295,Thunder,2,11,22,3,10,7,7,1,5,5,1,0,3,2,32,L
22000295,Thunder,3,13,21,6,9,3,5,1,6,9,2,1,4,4,35,L
22000295,Thunder,4,9,22,2,9,11,12,2,10,4,0,1,2,2,31,L
22000296,Nuggets,1,13,25,4,10,0,0,4,4,5,2,1,2,3,30,L
22000296,Nuggets,2,10,20,3,8,2,2,1,10,8,2,0,4,6,25,L
22000296,Nuggets,3,9,17,3,8,10,16,2,8,6,3,3,1,1,31,L
22000296,Nuggets,4,9,16,4,5,1,2,0,8,6,1,1,8,5,23,L
22000296,Spurs,1,13,18,6,7,5,6,0,8,10,1,0,2,2,37,W
22000296,Spurs,2,7,16,1,6,9,11,1,8,5,1,0,3,4,24,W
22000296,Spurs,3,12,22,1,5,1,1,2,9,6,0,0,4,9,26,W
22000296,Spurs,4,12,25,2,5,6,8,6,7,8,6,1,3,3,32,W
22000297,Jazz,1,14,26,8,15,1,2,7,12,7,5,2,5,7,37,W
22000297,Jazz,2,6,16,3,12,9,9,5,7,3,1,0,7,6,24,W
22000297,Jazz,3,9,21,5,11,10,11,2,11,7,0,2,0,4,33,W
22000297,Jazz,4,9,24,4,10,4,4,3,9,4,2,1,3,8,26,W
22000297,Mavericks,1,3,19,2,13,4,6,2,6,1,1,1,6,2,12,L
22000297,Mavericks,2,14,23,2,5,3,4,1,4,8,4,0,1,9,33,L
22000297,Mavericks,3,8,21,4,10,3,6,1,10,4,0,0,1,10,23,L
22000297,Mavericks,4,12,23,1,5,8,11,4,12,7,1,3,3,6,33,L
22000298,Bulls,1,12,23,6,13,4,4,3,9,9,2,0,5,5,34,L
22000298,Bulls,2,6,23,3,14,4,4,5,7,6,2,0,3,3,19,L
22000298,Bulls,3,12,18,5,6,4,4,2,7,8,0,0,4,4,33,L
22000298,Bulls,4,13,21,7,12,3,3,1,9,8,1,2,3,2,36,L
22000298,Trail Blazers,1,13,24,2,11,4,5,1,7,9,4,0,2,3,32,W
22000298,Trail Blazers,2,12,19,4,8,4,4,0,10,2,1,1,2,4,32,W
22000298,Trail Blazers,3,9,24,5,11,6,8,7,4,4,4,0,1,4,29,W
22000298,Trail Blazers,4,11,21,6,12,2,2,1,5,5,2,0,3,6,30,W
22000299,Bucks,1,11,22,6,13,3,4,3,8,6,2,0,4,3,31,L
22000299,Bucks,2,12,21,4,10,5,7,4,10,5,1,3,3,5,33,L
22000299,Bucks,3,10,23,5,13,5,7,1,13,7,1,2,2,4,30,L
22000299,Bucks,4,7,16,3,9,3,6,0,7,4,2,1,6,5,20,L
22000299,Hornets,1,14,23,8,11,3,3,1,9,11,2,1,3,4,39,W
22000299,Hornets,2,11,26,5,14,2,3,2,5,8,2,1,1,6,29,W
22000299,Hornets,3,10,26,4,11,5,5,2,11,6,0,2,1,6,29,W
22000299,Hornets,4,9,17,4,8,7,9,2,9,7,4,1,4,4,29,W
22000300,Pelicans,1,14,21,6,11,1,1,1,10,11,3,1,7,2,35,L
22000300,Pelicans,2,8,25,1,9,5,6,1,9,3,2,1,4,8,22,L
22000300,Pelicans,3,11,25,1,11,4,8,4,12,9,3,3,1,3,27,L
22000300,Pelicans,4,8,20,4,10,8,14,4,7,4,3,2,2,1,28,L
22000300,Rockets,1,12,25,3,12,0,0,2,6,7,4,2,4,3,27,W
22000300,Rockets,2,16,24,9,12,7,8,0,13,14,2,3,2,6,48,W
22000300,Rockets,3,7,20,4,12,6,8,1,10,5,0,0,4,7,24,W
22000300,Rockets,4,10,23,4,10,3,4,4,9,6,2,0,4,8,27,W
22000301,Heat,1,9,22,3,11,3,4,2,7,8,1,0,5,2,24,L
22000301,Heat,2,11,20,2,5,9,9,4,8,8,3,2,2,5,33,L
22000301,Heat,3,9,20,4,9,5,7,2,8,3,1,0,2,3,27,L
22000301,Heat,4,7,15,2,7,5,6,1,7,6,0,2,6,4,21,L
22000301,Kings,1,14,23,7,12,0,0,2,10,8,5,1,4,3,35,W
22000301,Kings,2,8,19,5,9,3,5,4,5,6,1,2,6,8,24,W
22000301,Kings,3,8,21,2,14,0,2,3,8,6,2,0,5,6,18,W
22000301,Kings,4,11,22,3,10,2,4,3,6,2,4,0,2,4,27,W
22000302,Celtics,1,10,22,3,5,1,2,3,9,8,3,2,3,5,24,W
22000302,Celtics,2,11,22,2,7,1,2,1,7,5,2,3,3,3,25,W
22000302,Celtics,3,12,22,1,8,4,4,2,8,7,5,0,2,3,29,W
22000302,Celtics,4,7,16,0,1,3,6,3,9,4,0,1,7,5,17,W
22000302,Lakers,1,10,23,3,9,5,7,5,10,6,2,0,3,2,28,L
22000302,Lakers,2,10,20,1,4,3,3,2,8,5,2,2,4,4,24,L
22000302,Lakers,3,7,17,2,9,3,6,2,8,4,1,1,6,4,19,L
22000302,Lakers,4,10,24,3,9,2,3,4,6,5,3,1,1,5,25,L
22000303,Mavericks,1,12,19,3,5,1,2,1,7,7,2,2,5,6,28,W
22000303,Mavericks,2,11,22,2,7,3,4,3,10,5,1,0,3,3,27,W
22000303,Mavericks,3,11,19,2,7,3,7,0,9,3,2,0,4,8,27,W
22000303,Mavericks,4,10,23,2,10,1,1,1,6,7,0,2,3,9,23,W
22000303,Suns,1,8,22,4,5,9,9,6,6,5,2,0,3,4,29,L
22000303,Suns,2,11,21,1,5,3,3,0,7,8,2,0,3,4,26,L
22000303,Suns,3,7,19,0,6,8,9,3,9,4,3,0,5,7,22,L
22000303,Suns,4,11,19,5,6,7,10,0,11,5,2,0,2,4,34,L
22000304,Grizzlies,1,14,23,5,9,2,3,2,9,10,0,1,1,2,35,W
22000304,Grizzlies,2,12,20,3,7,2,3,2,12,7,1,0,8,7,29,W
22000304,Grizzlies,3,15,28,4,10,2,3,3,6,8,3,2,3,7,36,W
22000304,Grizzlies,4,10,20,5,9,4,6,3,8,9,3,4,2,7,29,W
22000304,Spurs,1,10,21,6,12,1,2,0,6,9,0,1,2,4,27,L
22000304,Spurs,2,12,24,1,6,4,5,1,6,7,5,2,1,3,29,L
22000304,Spurs,3,12,21,5,7,5,7,4,10,7,1,2,6,2,34,L
22000304,Spurs,4,5,17,1,4,11,12,3,8,2,1,0,4,7,22,L
22000305,Pistons,1,6,22,2,8,3,4,1,10,3,2,2,5,1,17,L
22000305,Pistons,2,9,22,2,9,8,12,3,4,4,2,1,2,4,28,L
22000305,Pistons,3,5,15,2,10,11,12,1,8,4,2,0,3,5,23,L
22000305,Pistons,4,9,18,3,9,2,4,2,9,6,1,1,4,4,23,L
22000305,Warriors,1,13,25,3,8,0,0,2,10,8,2,2,3,4,29,W
22000305,Warriors,2,13,19,4,6,5,5,1,12,11,0,0,5,7,35,W
22000305,Warriors,3,12,25,5,10,1,3,3,10,8,2,1,3,8,30,W
22000305,Warriors,4,9,20,5,12,1,2,2,7,7,2,2,3,4,24,W
22000306,Jazz,1,9,18,6,10,5,5,0,4,9,0,0,3,4,29,L
22000306,Jazz,2,7,20,3,10,8,10,4,6,5,1,1,4,5,25,L
22000306,Jazz,3,10,21,8,16,9,10,5,9,9,0,1,5,9,37,L
22000306,Jazz,4,6,16,3,11,11,14,1,9,5,2,2,2,3,26,L
22000306,Nuggets,1,16,20,8,8,3,4,1,9,8,2,1,2,4,43,W
22000306,Nuggets,2,13,24,7,9,3,3,2,9,8,1,1,2,9,36,W
22000306,Nuggets,3,7,20,1,5,9,10,3,5,4,3,0,2,6,24,W
22000306,Nuggets,4,11,23,2,6,1,2,1,9,8,2,0,2,8,25,W
22000307,76ers,1,7,21,2,5,2,8,5,8,4,3,3,4,5,18,W
22000307,76ers,2,13,24,4,11,6,6,2,4,5,1,0,3,6,36,W
22000307,76ers,3,12,23,1,5,3,4,3,8,5,1,3,4,6,28,W
22000307,76ers,4,13,24,1,5,10,13,4,10,6,4,2,1,4,37,W
22000307,Pacers,1,11,23,4,9,2,2,2,11,6,2,1,4,6,28,L
22000307,Pacers,2,14,21,2,5,5,7,1,8,7,1,2,3,6,35,L
22000307,Pacers,3,11,23,3,7,7,7,3,8,6,3,3,3,3,32,L
22000307,Pacers,4,5,17,1,7,4,6,3,5,2,0,1,7,10,15,L
22000308,Clippers,1,9,19,3,9,8,9,2,8,6,0,0,1,2,29,W
22000308,Clippers,2,12,22,6,10,7,8,2,8,7,0,0,2,7,37,W
22000308,Clippers,3,13,19,5,9,4,4,1,6,9,1,3,2,2,35,W
22000308,Clippers,4,10,21,3,10,5,7,2,9,4,1,1,2,3,28,W
22000308,Knicks,1,12,24,2,6,5,5,4,8,7,1,2,1,4,31,L
22000308,Knicks,2,11,20,2,7,10,14,1,5,5,1,1,0,6,34,L
22000308,Knicks,3,10,21,4,6,2,2,3,4,6,1,0,2,4,26,L
22000308,Knicks,4,8,20,2,8,6,7,2,9,3,2,2,4,6,24,L
22000309,Magic,1,5,18,3,8,2,2,2,9,4,0,0,4,3,15,L
22000309,Magic,2,10,24,5,11,4,6,2,9,8,3,1,1,6,29,L
22000309,Magic,3,7,15,2,7,13,15,0,8,3,2,0,3,4,29,L
22000309,Magic,4,11,25,3,10,4,5,2,10,7,3,4,2,5,29,L
22000309,Raptors,1,11,24,3,12,2,2,4,9,7,4,1,0,3,27,W
22000309,Raptors,2,10,21,4,11,7,7,1,11,7,0,1,5,6,31,W
22000309,Raptors,3,9,22,2,7,6,6,3,8,6,2,1,3,8,26,W
22000309,Raptors,4,11,23,3,9,6,7,1,11,7,2,2,3,5,31,W
22000310,Nets,1,14,25,7,11,3,3,4,10,9,3,3,5,5,38,L
22000310,Nets,2,12,21,2,9,7,9,2,8,11,3,1,6,7,33,L
22000310,Nets,3,13,20,6,8,5,7,0,12,8,0,1,4,3,37,L
22000310,Nets,4,11,22,4,8,12,14,1,8,5,0,0,2,9,38,L
22000310,Wizards,1,11,25,3,11,3,4,2,5,4,2,0,3,3,28,W
22000310,Wizards,2,15,28,0,7,7,8,3,8,5,4,1,4,5,37,W
22000310,Wizards,3,15,30,4,11,2,5,4,7,9,2,1,0,5,36,W
22000310,Wizards,4,15,25,5,10,13,15,2,8,6,2,0,0,9,48,W
22000311,Cavaliers,1,14,20,1,2,6,6,4,12,5,0,0,7,8,35,L
22000311,Cavaliers,2,11,22,0,3,4,5,2,12,6,1,1,6,1,26,L
22000311,Cavaliers,3,9,19,2,5,5,8,1,8,6,1,1,3,2,25,L
22000311,Cavaliers,4,7,23,1,6,3,4,3,13,3,1,1,3,3,18,L
22000311,Timberwolves,1,9,22,4,10,8,11,3,1,5,3,1,0,6,30,W
22000311,Timberwolves,2,11,26,3,12,0,0,3,6,8,5,3,3,6,25,W
22000311,Timberwolves,3,13,22,6,10,1,2,1,8,8,1,2,2,7,33,W
22000311,Timberwolves,4,8,21,3,8,2,2,0,12,3,1,5,3,6,21,W
22000312,Cavaliers,1,13,23,2,7,1,2,3,10,11,2,2,5,3,29,L
22000312,Cavaliers,2,6,21,2,4,9,10,8,14,4,1,5,5,3,23,L
22000312,Cavaliers,3,10,24,2,7,2,5,4,5,8,1,3,2,3,24,L
22000312,Cavaliers,4,6,16,1,4,11,14,0,8,3,0,2,1,3,24,L
22000312,Timberwolves,1,12,24,3,8,2,3,2,7,7,2,0,3,1,29,W
22000312,Timberwolves,2,6,25,2,12,1,2,3,6,4,1,0,2,9,15,W
22000312,Timberwolves,3,10,25,2,5,1,2,5,9,4,1,1,3,3,23,W
22000312,Timberwolves,4,12,28,4,13,3,4,5,8,5,0,0,0,8,31,W
22000313,Hawks,1,9,21,5,11,2,2,2,7,9,1,1,4,3,25,L
22000313,Hawks,2,7,16,1,7,6,8,2,7,4,4,1,5,6,21,L
22000313,Hawks,3,12,24,3,7,3,3,1,10,7,1,0,2,5,30,L
22000313,Hawks,4,9,17,2,4,3,4,1,6,7,2,1,6,7,23,L
22000313,Lakers,1,12,22,0,5,4,5,2,9,7,2,2,3,4,28,W
22000313,Lakers,2,7,14,2,6,6,6,0,5,4,4,1,4,6,22,W
22000313,Lakers,3,10,21,2,7,3,5,0,8,7,1,2,1,4,25,W
22000313,Lakers,4,11,20,3,5,7,8,2,5,6,3,2,3,6,32,W
22000314,Heat,1,9,20,6,10,5,8,3,10,8,3,2,5,5,29,L
22000314,Heat,2,10,20,5,13,3,6,3,11,8,2,0,5,6,28,L
22000314,Heat,3,10,20,3,8,2,4,3,6,5,1,3,3,6,25,L
22000314,Heat,4,12,22,5,12,2,2,1,10,7,1,2,1,5,31,L
22000314,Heat,5,2,9,0,3,4,5,0,1,0,1,0,1,4,8,L
22000314,Hornets,1,10,20,6,12,2,2,0,7,9,2,0,4,6,28,W
22000314,Hornets,2,9,25,3,7,5,7,6,6,8,3,2,4,6,26,W
22000314,Hornets,3,11,25,6,10,6,6,6,8,8,1,1,1,3,34,W
22000314,Hornets,4,8,19,5,10,4,5,1,4,5,0,0,1,3,25,W
22000314,Hornets,5,5,6,1,2,5,6,0,6,1,0,1,1,4,16,W
22000315,Bulls,1,11,19,3,9,7,8,1,9,11,0,0,4,5,32,W
22000315,Bulls,2,12,23,3,8,0,1,1,7,9,0,1,2,6,27,W
22000315,Bulls,3,10,21,2,10,3,4,0,8,6,2,0,4,5,25,W
22000315,Bulls,4,9,25,3,7,5,7,5,9,4,1,0,2,3,26,W
22000315,Knicks,1,10,23,1,8,6,7,3,5,5,2,2,3,4,27,L
22000315,Knicks,2,8,22,1,7,11,11,4,10,5,0,1,2,2,28,L
22000315,Knicks,3,10,20,1,3,5,8,2,8,7,3,1,3,7,26,L
22000315,Knicks,4,9,22,3,11,0,0,2,11,4,1,2,3,6,21,L
22000316,Bucks,1,18,26,8,10,2,5,3,7,13,3,0,1,3,46,W
22000316,Bucks,2,12,24,6,12,3,5,3,12,10,3,2,3,5,33,W
22000316,Bucks,3,14,22,4,7,2,2,1,11,9,4,1,4,2,34,W
22000316,Bucks,4,9,24,3,13,0,0,2,14,6,0,4,4,3,21,W
22000316,Trail Blazers,1,13,28,7,14,3,3,5,7,7,0,2,3,4,36,L
22000316,Trail Blazers,2,7,24,1,11,5,5,4,7,3,2,2,3,3,20,L
22000316,Trail Blazers,3,8,24,3,7,2,2,3,7,3,3,1,5,2,21,L
22000316,Trail Blazers,4,11,28,4,10,3,3,2,10,6,3,1,0,1,29,L
22000317,Kings,1,12,26,2,8,4,4,4,6,10,1,0,6,7,30,W
22000317,Kings,2,11,23,5,14,3,5,4,11,9,0,1,5,4,30,W
22000317,Kings,3,8,20,4,13,7,10,3,9,6,0,4,4,4,27,W
22000317,Kings,4,11,19,3,8,6,7,2,13,6,2,3,5,3,31,W
22000317,Pelicans,1,11,21,3,5,8,10,3,5,7,3,3,3,5,33,L
22000317,Pelicans,2,11,29,2,9,5,6,6,8,3,3,1,1,4,29,L
22000317,Pelicans,3,12,29,3,7,5,5,6,9,8,4,1,1,7,32,L
22000317,Pelicans,4,6,22,1,9,2,3,2,7,4,1,0,5,6,15,L
22000318,Rockets,1,17,26,11,14,3,3,2,12,8,3,1,4,4,48,W
22000318,Rockets,2,10,27,3,7,2,2,5,8,8,3,2,2,5,25,W
22000318,Rockets,3,12,26,5,15,0,1,3,10,7,2,2,3,3,29,W
22000318,Rockets,4,10,23,9,16,5,5,0,10,7,0,1,2,8,34,W
22000318,Thunder,1,9,22,2,7,4,5,1,6,3,4,1,5,4,24,L
22000318,Thunder,2,12,23,3,8,3,4,2,9,8,1,3,3,2,30,L
22000318,Thunder,3,9,22,4,8,0,0,2,10,4,2,2,5,4,22,L
22000318,Thunder,4,9,22,4,11,8,10,3,12,6,1,2,3,3,30,L
22000319,Mavericks,1,9,22,2,9,2,2,1,14,3,3,4,5,4,22,L
22000319,Mavericks,2,11,21,3,7,6,6,1,8,5,2,0,2,4,31,L
22000319,Mavericks,3,9,24,2,8,9,10,4,8,4,3,1,5,5,29,L
22000319,Mavericks,4,8,19,3,8,7,7,1,5,4,1,2,2,4,26,L
22000319,Suns,1,10,27,1,9,1,2,3,12,4,2,1,4,4,22,W
22000319,Suns,2,10,20,2,9,3,4,1,8,2,1,1,4,5,25,W
22000319,Suns,3,11,20,4,8,4,4,1,8,8,3,0,5,7,30,W
22000319,Suns,4,12,25,6,9,2,2,6,6,5,1,1,3,8,32,W
22000320,Grizzlies,1,13,26,5,11,2,2,3,13,8,0,3,2,4,33,W
22000320,Grizzlies,2,15,22,1,4,5,7,0,10,10,5,1,0,1,36,W
22000320,Grizzlies,3,10,23,2,5,5,5,6,10,6,2,4,6,6,27,W
22000320,Grizzlies,4,14,22,7,10,2,4,1,10,13,4,3,1,5,37,W
22000320,Spurs,1,11,24,5,11,4,6,1,10,6,2,2,0,2,31,L
22000320,Spurs,2,10,24,2,6,0,1,5,9,8,0,2,6,5,22,L
22000320,Spurs,3,10,23,5,12,5,8,2,7,8,5,0,2,4,30,L
22000320,Spurs,4,6,18,1,8,6,7,2,6,6,1,3,6,2,19,L
22000321,Nuggets,1,17,23,3,4,2,2,4,6,10,2,0,2,5,39,W
22000321,Nuggets,2,16,26,3,7,2,2,3,12,11,1,2,1,3,37,W
22000321,Nuggets,3,14,26,2,6,3,4,5,7,8,3,0,3,6,33,W
22000321,Nuggets,4,9,19,6,14,1,1,1,6,7,1,3,4,6,25,W
22000321,Pistons,1,12,19,3,6,5,6,2,2,8,0,0,3,4,32,L
22000321,Pistons,2,10,22,3,8,1,1,0,7,6,0,0,2,2,24,L
22000321,Pistons,3,9,16,6,11,6,9,0,6,6,1,1,5,5,30,L
22000321,Pistons,4,13,24,3,10,4,4,5,8,7,3,1,3,1,33,L
22000322,Grizzlies,1,9,23,2,6,7,7,2,6,7,4,0,3,4,27,L
22000322,Grizzlies,2,7,22,2,6,7,7,5,4,3,2,2,6,5,23,L
22000322,Grizzlies,3,13,26,3,9,6,6,2,9,8,2,4,1,3,35,L
22000322,Grizzlies,4,13,22,2,4,3,4,1,7,9,3,1,6,10,31,L
22000322,Pacers,1,15,23,5,9,2,2,2,11,9,2,2,5,6,37,W
22000322,Pacers,2,12,23,4,10,6,8,7,6,4,3,1,4,5,34,W
22000322,Pacers,3,13,22,5,8,2,3,0,9,10,1,1,3,4,33,W
22000322,Pacers,4,9,14,2,2,10,16,0,7,7,2,4,6,4,30,W
22000323,Magic,1,12,23,4,9,3,3,2,9,8,0,3,1,3,31,W
22000323,Magic,2,10,23,4,11,5,7,4,8,4,2,0,5,7,29,W
22000323,Magic,3,9,20,3,10,1,1,1,8,7,2,0,6,7,22,W
22000323,Magic,4,10,23,3,8,3,3,2,12,5,0,1,4,5,26,W
22000323,Raptors,1,10,21,7,11,6,6,1,6,9,1,0,1,3,33,L
22000323,Raptors,2,9,18,4,9,9,9,1,8,7,5,2,5,6,31,L
22000323,Raptors,3,11,20,5,12,5,5,1,10,9,4,1,3,4,32,L
22000323,Raptors,4,10,24,4,13,3,5,3,10,7,4,1,2,5,27,L
22000324,Clippers,1,11,22,4,9,6,6,4,9,5,4,2,4,1,32,L
22000324,Clippers,2,11,28,3,6,1,1,4,8,4,3,1,2,4,26,L
22000324,Clippers,3,13,25,5,10,1,1,1,7,7,3,1,1,6,32,L
22000324,Clippers,4,10,24,3,11,7,9,2,4,5,2,1,1,7,30,L
22000324,Nets,1,11,21,1,7,1,1,0,6,6,3,2,4,4,24,W
22000324,Nets,2,13,23,3,8,4,4,1,12,10,1,0,3,1,33,W
